XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
234938.62508865,3386758.92717700,45255,45121,22629,121.487955072226
234938.62508865,3386758.92717700,45255,45426,22714,118.203028828636
234938.62508865,3386758.92717700,45255,45655,22828,280.615758826905
237279.33279600,3386762.16978732,45259,44927,22630,207.979924772758
237279.33279600,3386762.16978732,45259,45285,22643,18.5440381149332
237279.33279600,3386762.16978732,45259,45347,22674,37.9132762718749
243820.12191575,3386687.83664968,45261,45262,22631,198.60875481909
243820.12191575,3386687.83664968,45261,45322,22661,162.465264890432
243820.12191575,3386687.83664968,45261,45439,22720,251.884208669535
243665.33507048,3386763.49005010,45262,45261,22631,198.60875481909
240078.08414417,3386764.16066114,45264,45180,22632,66.9079085761354
240078.08414417,3386764.16066114,45264,45500,22750,139.063640182124
240078.08414417,3386764.16066114,45264,45804,22902,336.188529691894
238050.15907532,3386766.59440773,45265,45205,22633,139.915238652705
238050.15907532,3386766.59440773,45265,45461,22731,275.011997807069
238050.15907532,3386766.59440773,45265,45836,22919,317.720212922263
233486.08423638,3386767.14666229,45268,45217,22634,62.8580697772357
233486.08423638,3386767.14666229,45268,45162,22635,73.3312467902287
233486.08423638,3386767.14666229,45268,45610,22805,218.350198492719
240260.11700108,3386769.67326644,45271,45039,22636,163.94272170034
240260.11700108,3386769.67326644,45271,45072,22637,179.399505211309
240260.11700108,3386769.67326644,45271,45619,22810,201.331216576473
235564.17125455,3386769.91774035,45276,44774,22638,416.547021952614
235564.17125455,3386769.91774035,45276,45667,22834,270.924809061491
235564.17125455,3386769.91774035,45276,45684,22842,336.408736362127
240668.97931732,3386772.41961966,45278,45144,22639,89.0807353018557
240668.97931732,3386772.41961966,45278,45291,22647,13.6310188499147
240668.97931732,3386772.41961966,45278,45584,22792,175.349911247929
216827.47264269,3386682.86648965,45279,45280,22640,487.457220255375
216827.47264269,3386682.86648965,45279,45303,22652,112.017461990166
216827.47264269,3386682.86648965,45279,45422,22711,159.743560712119
216400.02667410,3386773.62081646,45280,45279,22640,487.457220255375
216400.02667410,3386773.62081646,45280,45296,22649,24.5486397084392
216400.02667410,3386773.62081646,45280,45676,22838,218.257913565881
211577.62861498,3386777.64785404,45283,41107,22642,2999.30630234237
211577.62861498,3386777.64785404,45283,45457,22729,77.669467192507
211577.62861498,3386777.64785404,45283,46562,23281,1005.13266916541
237275.18467269,3386780.24392417,45285,45259,22643,18.5440381149332
237275.18467269,3386780.24392417,45285,45598,22799,306.466464150094
237275.18467269,3386780.24392417,45285,45760,22881,263.339104974888
214454.54264478,3386781.05956066,45288,44862,22644,321.810860916713
214454.54264478,3386781.05956066,45288,45289,22645,351.362194823382
214454.54264478,3386781.05956066,45288,45778,22890,557.692171957769
214454.54264478,3386781.05956066,45288,45882,22941,447.043289285522
214765.52688548,3386617.61317156,45289,45288,22645,351.362194823382
240658.43680404,3386781.06022661,45291,45163,22646,88.870821755268
240658.43680404,3386781.06022661,45291,45278,22647,13.6310188499147
240658.43680404,3386781.06022661,45291,45578,22790,215.69382807433
240658.43680404,3386781.06022661,45291,45605,22803,174.056167427258
216377.06865623,3386782.31363688,45296,43706,22648,846.028877793651
216377.06865623,3386782.31363688,45296,45280,22649,24.5486397084392
216377.06865623,3386782.31363688,45296,45307,22658,197.543821065841
243190.39785037,3386784.71266326,45299,45125,22650,126.802127250383
243190.39785037,3386784.71266326,45299,44964,22651,331.839494129943
243190.39785037,3386784.71266326,45299,45735,22868,312.940110589726
216861.08662074,3386787.18003172,45303,45279,22652,112.017461990166
216861.08662074,3386787.18003172,45303,47896,29153,1468.96810016401
235388.14347977,3386788.21241996,45305,45251,22653,39.1126025162868
235388.14347977,3386788.21241996,45305,45476,22739,107.814809112216
235388.14347977,3386788.21241996,45305,45501,22751,139.381277677403
216180.07337448,3386789.56814040,45307,43996,22654,740.913575939749
216180.07337448,3386789.56814040,45307,45296,22658,197.543821065841
216180.07337448,3386789.56814040,45307,45342,22672,299.007912886212
211805.22934938,3386790.06601969,45309,45177,22655,303.125642606661
211805.22934938,3386790.06601969,45309,45457,22730,203.638809923596
211805.22934938,3386790.06601969,45309,45525,22763,117.293420199363
239885.34459850,3386791.13807730,45312,45184,22656,87.1171272325746
239885.34459850,3386791.13807730,45312,45180,22657,181.009715435409
239885.34459850,3386791.13807730,45312,45337,22670,13.0200970040022
239885.34459850,3386791.13807730,45312,45680,22840,220.853974351687
245459.79432657,3386791.94203441,45318,45008,22659,302.460897897525
245459.79432657,3386791.94203441,45318,44751,22660,477.903214592038
245459.79432657,3386791.94203441,45318,45572,22787,204.093722465647
243695.91408150,3386792.56189117,45322,45261,22661,162.465264890432
243695.91408150,3386792.56189117,45322,45430,22715,103.525097003718
243695.91408150,3386792.56189117,45322,45548,22774,155.393728474773
233387.36043387,3386792.92920808,45324,45217,22662,78.4616077303028
233387.36043387,3386792.92920808,45324,45329,22665,79.559241926982
233387.36043387,3386792.92920808,45324,45546,22773,175.137796795535
238341.84575138,3386793.23309958,45325,44985,22663,207.838809908558
238341.84575138,3386793.23309958,45325,45382,22692,58.1309732027112
238341.84575138,3386793.23309958,45325,45434,22718,51.8988792111213
238354.83497832,3386794.51571563,45328,45004,22664,198.747028076407
238354.83497832,3386794.51571563,45328,45434,22719,47.6796909674502
238354.83497832,3386794.51571563,45328,45442,22722,64.712994886932
233464.96944202,3386794.87289757,45329,45324,22665,79.559241926982
233464.96944202,3386794.87289757,45329,45217,22666,70.8724241551211
233464.96944202,3386794.87289757,45329,45637,22819,196.394928076873
238945.02564241,3386795.03142389,45334,45108,22667,308.728912532194
238945.02564241,3386795.03142389,45334,45201,22668,88.3520187311114
238945.02564241,3386795.03142389,45334,45369,22686,14.09403330031
238945.02564241,3386795.03142389,45334,45482,22741,150.059759917233
239873.11852644,3386795.61536308,45337,45189,22669,89.5241909832979
239873.11852644,3386795.61536308,45337,45312,22670,13.0200970040022
239873.11852644,3386795.61536308,45337,45376,22689,40.1909322848596
239873.11852644,3386795.61536308,45337,45581,22791,141.643571089554
215881.17749104,3386797.02306316,45342,44840,22671,319.35795548929
215881.17749104,3386797.02306316,45342,45307,22672,299.007912886212
215881.17749104,3386797.02306316,45342,45872,22936,295.517916797187
218433.07677981,3386797.49136104,45345,44619,22673,464.912331318542
218433.07677981,3386797.49136104,45345,45673,22837,202.186849267419
218433.07677981,3386797.49136104,45345,45992,22996,659.736541164362
237279.74713019,3386800.08079848,45347,45259,22674,37.9132762718749
237279.74713019,3386800.08079848,45347,45350,22675,45.6155786249655
237279.74713019,3386800.08079848,45347,45351,22676,46.6419272982122
237290.50305410,3386755.75145025,45350,45347,22675,45.6155786249655
237290.50305410,3386755.75145025,45350,58099,29065,212.722805852802
237297.49123313,3386756.94593795,45351,45347,22676,46.6419272982122
237297.49123313,3386756.94593795,45351,58104,29066,215.600611014964
243627.21873889,3386800.15136021,45354,45068,22677,201.124611667533
243627.21873889,3386800.15136021,45354,45504,22752,107.970444131588
243627.21873889,3386800.15136021,45354,45735,22869,342.966101598737
239493.41139683,3386803.91078256,45356,45050,22678,252.313765059419
239493.41139683,3386803.91078256,45356,45214,22679,101.292293836058
239493.41139683,3386803.91078256,45356,45506,22753,117.212415409939
239493.41139683,3386803.91078256,45356,45509,22756,118.332241351743
245481.93424815,3386805.67522192,45360,44860,22680,415.073247834238
245481.93424815,3386805.67522192,45360,45939,22970,540.653287895497
245481.93424815,3386805.67522192,45360,46460,23230,910.089886221258
225615.65640865,3386805.82403260,45362,45240,22681,108.532057369731
225615.65640865,3386805.82403260,45362,45237,22682,67.547237924266
225615.65640865,3386805.82403260,45362,47678,23839,1984.90070183303
224700.29061694,3386806.04867884,45365,45053,22683,258.927458926015
224700.29061694,3386806.04867884,45365,45467,22735,79.2202955701177
224700.29061694,3386806.04867884,45365,45557,22780,136.832155572917
244119.86610987,3386806.20714183,45368,44758,22684,502.463846638834
244119.86610987,3386806.20714183,45368,45445,22733,124.004921001516
244119.86610987,3386806.20714183,45368,45493,22748,99.2728906719325
238938.77547324,3386807.66380925,45369,45117,22685,311.277093300221
238938.77547324,3386807.66380925,45369,45334,22686,14.09403330031
238938.77547324,3386807.66380925,45369,45405,22703,45.430493722883
238938.77547324,3386807.66380925,45369,45624,22813,249.458602491122
245096.91200543,3386807.97503194,45374,45188,22687,287.522717661968
245096.91200543,3386807.97503194,45374,45400,22700,37.3393319675766
245096.91200543,3386807.97503194,45374,45878,22940,336.439983348187
239835.34360154,3386809.34001559,45376,45230,22688,130.129848706425
239835.34360154,3386809.34001559,45376,45337,22689,40.1909322848596
239835.34360154,3386809.34001559,45376,45532,22767,142.318882429919
248004.77652602,3386809.84724293,45379,45063,22690,167.925221209838
248004.77652602,3386809.84724293,45379,58155,29078,211.571614551034
238289.68989184,3386811.56124279,45382,45234,22691,241.019485501684
238289.68989184,3386811.56124279,45382,45325,22692,58.1309732027112
238289.68989184,3386811.56124279,45382,45434,22717,60.9841480241971
258828.17674613,3386814.02922543,45385,45386,22693,1455.15825494507
258828.17674613,3386814.02922543,45385,45712,29071,543.120327640898
260221.19114979,3386418.99431906,45386,45385,22693,1455.15825494507
260221.19114979,3386418.99431906,45386,43457,29028,1197.0614181089
247804.53733985,3386191.20262600,45387,45388,22694,675.850974316687
247804.53733985,3386191.20262600,45387,42654,30055,754.35533992767
248018.76697965,3386814.65679410,45388,45387,22694,675.850974316687
248018.76697965,3386814.65679410,45388,58140,29070,37.4236589195823
221729.02906504,3386816.16445047,45389,44001,22695,742.013168887424
221729.02906504,3386816.16445047,45389,45392,22696,622.709939741501
221729.02906504,3386816.16445047,45389,45983,22992,340.346709465991
222348.99646758,3386757.78561152,45392,45389,22696,622.709939741501
228977.83147257,3386816.29668334,45394,45084,22697,252.999121366045
228977.83147257,3386816.29668334,45394,44646,22933,1799.48778074595
228977.83147257,3386816.29668334,45394,46095,23049,536.066199213638
239647.82345069,3386818.28974052,45396,45214,22698,119.849011975484
239647.82345069,3386818.28974052,45396,45230,22699,114.493162302087
239647.82345069,3386818.28974052,45396,45506,22754,101.644483027111
239647.82345069,3386818.28974052,45396,45532,22766,114.815970803639
245131.97860641,3386820.80309523,45400,45374,22700,37.3393319675766
245131.97860641,3386820.80309523,45400,45008,22701,233.284918500722
245131.97860641,3386820.80309523,45400,45572,22786,203.31218929315
212253.31482335,3386823.98392537,45403,45105,22702,160.369992926629
212253.31482335,3386823.98392537,45403,45472,22737,138.972078333141
212253.31482335,3386823.98392537,45403,45717,22859,198.927674902774
238980.41205225,3386825.83865584,45405,45369,22703,45.430493722883
238980.41205225,3386825.83865584,45405,45489,22745,100.037190516239
238980.41205225,3386825.83865584,45405,45593,22797,110.893310014248
242897.89435189,3386826.18084970,45408,44850,22704,381.908901390509
242897.89435189,3386826.18084970,45408,45125,22705,259.384900439629
242897.89435189,3386826.18084970,45408,45591,22796,191.326879220871
234278.39598123,3386827.62208490,45412,44902,22706,297.087761067694
234278.39598123,3386827.62208490,45412,44902,22707,530.596386839276
234278.39598123,3386827.62208490,45412,45978,22989,349.240190647311
260229.59819860,3386432.82830600,45415,45416,22708,1458.22798161747
260229.59819860,3386432.82830600,45415,43482,29029,1198.27328982035
258833.86778672,3386829.49811617,45416,45415,22708,1458.22798161747
258833.86778672,3386829.49811617,45416,45739,29073,550.449664533582
240474.56957672,3386830.52367214,45418,45072,22709,206.270985328509
240474.56957672,3386830.52367214,45418,45163,22710,195.919908994465
240474.56957672,3386830.52367214,45418,45529,22765,98.3189423542247
240474.56957672,3386830.52367214,45418,45578,22789,100.876127644069
216848.52155423,3386831.91822957,45422,45279,22711,159.743560712119
216848.52155423,3386831.91822957,45422,43963,22712,898.465407205868
216848.52155423,3386831.91822957,45422,46083,23042,361.508152840409
234847.22212223,3386833.87685181,45426,45208,22713,134.52416008458
234847.22212223,3386833.87685181,45426,45255,22714,118.203028828636
234847.22212223,3386833.87685181,45426,45720,22861,302.202217922855
243786.83670029,3386836.63078643,45430,45322,22715,103.525097003718
262774.18653309,3386840.05105729,45431,45432,22716,35.1327496146445
262774.18653309,3386840.05105729,45431,46255,23129,870.808880126124
262809.10875748,3386836.21070072,45432,45431,22716,35.1327496146445
262809.10875748,3386836.21070072,45432,43923,22778,2061.15323505718
262809.10875748,3386836.21070072,45432,46255,23128,1054.29552614399
238341.63187076,3386840.22318512,45434,45382,22717,60.9841480241971
238341.63187076,3386840.22318512,45434,45325,22718,51.8988792111213
238341.63187076,3386840.22318512,45434,45328,22719,47.6796909674502
238341.63187076,3386840.22318512,45434,45442,22721,54.1520158834614
238341.63187076,3386840.22318512,45434,45461,22732,29.6802550105331
238341.63187076,3386840.22318512,45434,45487,22744,51.3150510240048
238341.63187076,3386840.22318512,45434,45513,22758,55.886546605467
238341.63187076,3386840.22318512,45434,45522,22761,56.870320874382
243839.09788340,3386840.27122117,45439,45261,22720,251.884208669535
243839.09788340,3386840.27122117,45439,45518,22759,69.0925233780888
243839.09788340,3386840.27122117,45439,45548,22775,108.650595993214
238392.29092113,3386842.11233213,45442,45434,22721,54.1520158834614
238392.29092113,3386842.11233213,45442,45328,22722,64.712994886932
238392.29092113,3386842.11233213,45442,45538,22769,202.798177914217
244229.38152682,3386842.33920871,45445,44855,22723,485.393312191723
244229.38152682,3386842.33920871,45445,45368,22733,124.004921001516
244229.38152682,3386842.33920871,45445,45493,22749,53.0274399616273
244229.38152682,3386842.33920871,45445,45542,22772,66.7920999787064
219452.36127370,3386842.72551960,45447,43817,22724,984.36284728844
219452.36127370,3386842.72551960,45447,45450,22725,332.958120458832
219452.36127370,3386842.72551960,45447,45811,22906,384.714302198636
219452.36127370,3386842.72551960,45447,46335,23168,583.036280035412
219720.42679042,3386645.23631006,45450,45447,22725,332.958120458832
227639.66679802,3386846.71734839,45452,44632,22726,468.507476995545
227639.66679802,3386846.71734839,45452,45087,22727,200.311622363086
227639.66679802,3386846.71734839,45452,46968,23484,955.537433448857
227639.66679802,3386846.71734839,45452,58166,23484,955.537433448857
244145.77640934,3386846.90629727,45455,45241,22728,144.432846827132
244145.77640934,3386846.90629727,45455,45493,22747,53.0185837748983
244145.77640934,3386846.90629727,45455,45565,22783,85.9359756943787
211609.68628562,3386846.91384394,45457,45283,22729,77.669467192507
211609.68628562,3386846.91384394,45457,45309,22730,203.638809923596
211609.68628562,3386846.91384394,45457,45951,22976,293.91420155819
238312.92280624,3386847.75360025,45461,45265,22731,275.011997807069
238312.92280624,3386847.75360025,45461,45434,22732,29.6802550105331
238312.92280624,3386847.75360025,45461,45513,22757,47.3062437543265
224635.23053454,3386849.29572753,45467,45468,22734,164.670176125424
224635.23053454,3386849.29572753,45467,45365,22735,79.2202955701177
224635.23053454,3386849.29572753,45467,45557,22779,67.8277225248587
224635.23053454,3386849.29572753,45467,45708,22855,209.214474663035
224503.02244117,3386809.58543451,45468,45467,22734,164.670176125424
224503.02244117,3386809.58543451,45468,45708,22854,210.51405347366
224503.02244117,3386809.58543451,45468,45734,22867,273.287301299631
212116.67031479,3386849.31210802,45472,45177,22736,145.285863638045
212116.67031479,3386849.31210802,45472,45403,22737,138.972078333141
212116.67031479,3386849.31210802,45472,45525,22764,274.157594743849
212116.67031479,3386849.31210802,45472,45772,22886,197.0501352221
235303.79394979,3386855.36292148,45476,45030,22738,306.122190463767
235303.79394979,3386855.36292148,45476,45305,22739,107.814809112216
235303.79394979,3386855.36292148,45476,45552,22776,70.0308902399669
239080.28729191,3386859.69046967,45482,45334,22741,150.059759917233
239080.28729191,3386859.69046967,45482,45171,22742,222.091682978519
239080.28729191,3386859.69046967,45482,45489,22746,14.0918444917873
239080.28729191,3386859.69046967,45482,45724,22862,257.254543734741
218859.06333661,3386861.65124259,45485,44495,22743,608.753525720313
218859.06333661,3386861.65124259,45485,45829,22915,237.82414370928
238381.25986854,3386868.54044606,45487,45434,22744,51.3150510240048
238381.25986854,3386868.54044606,45487,45522,22762,54.4636802926646
238381.25986854,3386868.54044606,45487,45611,22806,286.628112974861
239070.28579058,3386869.61770757,45489,45405,22745,100.037190516239
239070.28579058,3386869.61770757,45489,45482,22746,14.0918444917873
239070.28579058,3386869.61770757,45489,45747,22874,249.271384881977
244189.16982866,3386876.90694975,45493,45455,22747,53.0185837748983
244189.16982866,3386876.90694975,45493,45368,22748,99.2728906719325
244189.16982866,3386876.90694975,45493,45445,22749,53.0274399616273
244189.16982866,3386876.90694975,45493,45542,22771,51.5687620906734
244189.16982866,3386876.90694975,45493,45565,22784,71.0997812869384
244189.16982866,3386876.90694975,45493,45615,22809,93.4068834617372
240152.75367315,3386881.07071766,45500,45264,22750,139.063640182124
240152.75367315,3386881.07071766,45500,60113,30058,117.449601033181
235382.58192271,3386883.95195630,45501,45305,22751,139.381277677403
235382.58192271,3386883.95195630,45501,45552,22777,43.4953308884204
235382.58192271,3386883.95195630,45501,45943,22973,345.424449425657
243693.83215360,3386885.12353087,45504,45354,22752,107.970444131588
243693.83215360,3386885.12353087,45504,45588,22794,58.6593912678682
243693.83215360,3386885.12353087,45504,45923,22963,379.741794795257
239574.43207306,3386888.61261460,45506,45356,22753,117.212415409939
239574.43207306,3386888.61261460,45506,45396,22754,101.644483027111
239574.43207306,3386888.61261460,45506,45639,22821,115.403321255144
239574.43207306,3386888.61261460,45506,45648,22824,116.130495706439
239411.56518350,3386889.36084968,45509,45171,22755,256.018501522581
239411.56518350,3386889.36084968,45509,45356,22756,118.332241351743
239411.56518350,3386889.36084968,45509,45599,22800,67.4404994489296
239411.56518350,3386889.36084968,45509,45639,22820,114.593033267535
238322.06591510,3386892.29787961,45513,45461,22757,47.3062437543265
238322.06591510,3386892.29787961,45513,45434,22758,55.886546605467
238322.06591510,3386892.29787961,45513,47023,23512,895.960927847757
243882.76328145,3386893.81662060,45518,45439,22759,69.0925233780888
243882.76328145,3386893.81662060,45518,45241,22760,214.277597523649
243882.76328145,3386893.81662060,45518,45569,22785,56.1818544912791
238339.87907158,3386895.39390522,45522,45434,22761,56.870320874382
238339.87907158,3386895.39390522,45522,45487,22762,54.4636802926646
238339.87907158,3386895.39390522,45522,46410,23205,514.083015496476
211847.16546397,3386899.60646297,45525,45309,22763,117.293420199363
211847.16546397,3386899.60646297,45525,45472,22764,274.157594743849
211847.16546397,3386899.60646297,45525,45861,22931,200.65664847678
240405.31961896,3386900.03077626,45529,45418,22765,98.3189423542247
240405.31961896,3386900.03077626,45529,45595,22798,50.1750069910854
240405.31961896,3386900.03077626,45529,45619,22811,76.6964243941739
239727.45104529,3386901.00705025,45532,45396,22766,114.815970803639
239727.45104529,3386901.00705025,45532,45376,22767,142.318882429919
239727.45104529,3386901.00705025,45532,45648,22825,102.021515712495
239727.45104529,3386901.00705025,45532,45670,22835,119.892004555435
235209.67822346,3386901.96232836,45535,45121,22768,282.482222262673
235209.67822346,3386901.96232836,45535,45643,22822,88.8823063051473
235209.67822346,3386901.96232836,45535,45655,22829,123.217413881395
238585.64266543,3386903.06060098,45538,45442,22769,202.798177914217
238585.64266543,3386903.06060098,45538,45117,22770,232.83242635571
238585.64266543,3386903.06060098,45538,45602,22802,100.736683702818
244230.07381236,3386907.57693229,45542,45493,22771,51.5687620906734
244230.07381236,3386907.57693229,45542,45445,22772,66.7920999787064
244230.07381236,3386907.57693229,45542,45820,22910,226.396704545275
233255.50399356,3386908.14686374,45546,45324,22773,175.137796795535
233255.50399356,3386908.14686374,45546,45654,22827,97.7711217781978
233255.50399356,3386908.14686374,45546,45637,22857,358.332115636155
243755.67437843,3386909.88063740,45548,45322,22774,155.393728474773
243755.67437843,3386909.88063740,45548,45439,22775,108.650595993214
243755.67437843,3386909.88063740,45548,45588,22795,33.4157031569625
243755.67437843,3386909.88063740,45548,45728,22864,147.295434194248
235347.69369122,3386909.92608020,45552,45476,22776,70.0308902399669
235347.69369122,3386909.92608020,45552,45501,22777,43.4953308884204
235347.69369122,3386909.92608020,45552,45643,22823,101.903764840758
224617.40304430,3386914.73868387,45557,45467,22779,67.8277225248587
224617.40304430,3386914.73868387,45557,45365,22780,136.832155572917
224617.40304430,3386914.73868387,45557,45677,22839,93.871439499143
227631.13303961,3386918.60954815,45561,44627,22781,822.882159530656
227631.13303961,3386918.60954815,45561,44651,22782,527.780621845713
227631.13303961,3386918.60954815,45561,46961,23481,874.742237899882
244133.63321755,3386921.30136071,45565,45455,22783,85.9359756943787
244133.63321755,3386921.30136071,45565,45493,22784,71.0997812869384
244133.63321755,3386921.30136071,45565,45615,22808,131.533585972456
244133.63321755,3386921.30136071,45565,45928,22965,323.825372618986
243835.17542084,3386923.67957920,45569,45518,22785,56.1818544912791
245305.93836039,3386926.03545864,45572,45400,22786,203.31218929315
245305.93836039,3386926.03545864,45572,45318,22787,204.093722465647
245305.93836039,3386926.03545864,45572,46022,23012,353.88807833291
234520.32221395,3386926.82350337,45576,45208,22788,313.887363793554
234520.32221395,3386926.82350337,45576,45662,22831,72.3361588527104
234520.32221395,3386926.82350337,45576,45848,22924,222.696538572142
240499.70773916,3386927.10443715,45578,45418,22789,100.876127644069
240499.70773916,3386927.10443715,45578,45291,22790,215.69382807433
240499.70773916,3386927.10443715,45578,45729,22866,146.663771338846
240499.70773916,3386927.10443715,45578,45816,22908,149.475196819548
239870.83371062,3386929.76702537,45581,45337,22791,141.643571089554
239870.83371062,3386929.76702537,45581,45670,22836,83.3486047460637
239870.83371062,3386929.76702537,45581,45680,22841,115.44225465104
240744.15935695,3386930.83537965,45584,45278,22792,175.349911247929
240744.15935695,3386930.83537965,45584,45605,22804,14.479410381978
240744.15935695,3386930.83537965,45584,45934,22967,213.295685376923
234003.41060698,3386931.11131471,45586,44396,22793,623.345475083613
234003.41060698,3386931.11131471,45586,45800,22901,366.912867747021
234003.41060698,3386931.11131471,45586,45834,22917,144.00835420828
243730.01892193,3386931.29107338,45588,45504,22794,58.6593912678682
243730.01892193,3386931.29107338,45588,45548,22795,33.4157031569625
243730.01892193,3386931.29107338,45588,45928,22964,244.239473439664
242738.06919804,3386931.35639300,45591,45408,22796,191.326879220871
238953.35919584,3386933.17658788,45593,45405,22797,110.893310014248
238953.35919584,3386933.17658788,45593,45698,22850,79.943333833781
238953.35919584,3386933.17658788,45593,45766,22884,146.519990052721
240368.52473678,3386934.14335417,45595,45529,22798,50.1750069910854
240368.52473678,3386934.14335417,45595,45619,30059,201.788144505888
240368.52473678,3386934.14335417,45595,60113,30059,201.788144505888
237011.40475175,3386935.14828285,45598,45285,22799,306.466464150094
237011.40475175,3386935.14828285,45598,45760,22880,260.697024570127
237011.40475175,3386935.14828285,45598,46154,23078,420.447338650693
239363.08341768,3386936.24052499,45599,45509,22800,67.4404994489296
239363.08341768,3386936.24052499,45599,45703,22852,114.598743285271
239363.08341768,3386936.24052499,45599,45724,22863,125.953154127314
238547.98065489,3386900.38966329,45601,45602,22801,137.374613874877
238547.98065489,3386900.38966329,45601,58114,29074,954.877476077738
238680.04125359,3386938.22856931,45602,45601,22801,137.374613874877
238680.04125359,3386938.22856931,45602,45538,22802,100.736683702818
238680.04125359,3386938.22856931,45602,45624,22812,65.5615098206449
240732.05495115,3386938.78123927,45605,45291,22803,174.056167427258
240732.05495115,3386938.78123927,45605,45584,22804,14.479410381978
240732.05495115,3386938.78123927,45605,45816,22909,213.2326502332
240732.05495115,3386938.78123927,45605,45947,22974,210.201825557218
233613.39048434,3386942.20910455,45610,45268,22805,218.350198492719
233613.39048434,3386942.20910455,45610,45631,22816,172.006502871811
233613.39048434,3386942.20910455,45610,45800,22900,118.561165430084
238657.53863046,3386944.40956045,45611,45487,22806,286.628112974861
238657.53863046,3386944.40956045,45611,45614,22807,122.198005287127
238657.53863046,3386944.40956045,45611,45629,22815,53.9411425720532
238541.29087167,3386906.74245182,45614,45611,22807,122.198005287127
238541.29087167,3386906.74245182,45614,58117,29075,946.455324800807
244250.81220942,3386946.33543350,45615,45565,22808,131.533585972456
244250.81220942,3386946.33543350,45615,45493,22809,93.4068834617372
244250.81220942,3386946.33543350,45615,45843,22922,186.119744207489
240348.12448873,3386950.73201545,45619,45271,22810,201.331216576473
240348.12448873,3386950.73201545,45619,45529,22811,76.6964243941739
240348.12448873,3386950.73201545,45619,45729,22865,91.6252595852493
240348.12448873,3386950.73201545,45619,45804,22903,147.008305175745
240348.12448873,3386950.73201545,45619,45595,30059,201.788144505888
240348.12448873,3386950.73201545,45619,60113,30059,201.788144505888
238742.92796418,3386956.76429701,45624,45602,22812,65.5615098206449
238742.92796418,3386956.76429701,45624,45369,22813,249.458602491122
238742.92796418,3386956.76429701,45624,45694,22847,168.890376407295
247663.54383136,3386957.21275965,45628,44655,22814,1001.4525050422
247663.54383136,3386957.21275965,45628,45063,22832,596.117593006303
247663.54383136,3386957.21275965,45628,45692,22846,103.924714188682
238709.26109344,3386959.72078787,45629,45611,22815,53.9411425720532
238709.26109344,3386959.72078787,45629,45633,22817,15.858358958256
238709.26109344,3386959.72078787,45629,45814,22907,173.397451181641
233755.21017280,3386931.10865342,45631,45610,22816,172.006502871811
238724.46738414,3386964.22148470,45633,45629,22817,15.858358958256
238724.46738414,3386964.22148470,45633,45636,22818,1.27246071689371
238724.46738414,3386964.22148470,45633,45701,22851,165.470566473978
238724.46738414,3386964.22148470,45633,45903,22953,189.219953834164
238724.92921164,3386963.03579012,45636,45633,22818,1.27246071689371
233560.88617533,3386964.84099470,45637,45329,22819,196.394928076873
233560.88617533,3386964.84099470,45637,45546,22857,358.332115636155
233560.88617533,3386964.84099470,45637,45885,22943,151.77374203531
239492.79953166,3386970.18500419,45639,45509,22820,114.593033267535
239492.79953166,3386970.18500419,45639,45506,22821,115.403321255144
239492.79953166,3386970.18500419,45639,45703,22853,66.6191231185726
239492.79953166,3386970.18500419,45639,45785,22893,111.495860738266
235265.94544299,3386970.76686586,45643,45535,22822,88.8823063051473
235265.94544299,3386970.76686586,45643,45552,22823,101.903764840758
235265.94544299,3386970.76686586,45643,45943,22972,203.029050262415
239654.70319061,3386972.53424304,45648,45506,22824,116.130495706439
239654.70319061,3386972.53424304,45648,45532,22825,102.021515712495
239654.70319061,3386972.53424304,45648,45785,22894,112.647371448939
239654.70319061,3386972.53424304,45648,45808,22904,116.794492905756
247673.56472258,3386974.49510515,45651,44655,22826,1025.10380389919
247673.56472258,3386974.49510515,45651,45849,22925,131.827023659308
247673.56472258,3386974.49510515,45651,45857,22930,238.80314635068
233185.00373664,3386975.88263768,45654,45546,22827,97.7711217781978
233185.00373664,3386975.88263768,45654,45824,22912,134.510890793245
233185.00373664,3386975.88263768,45654,46027,23014,222.099457456606
235113.21037169,3386978.62056118,45655,45255,22828,280.615758826905
235113.21037169,3386978.62056118,45655,45535,22829,123.217413881395
235113.21037169,3386978.62056118,45655,46060,23031,224.127941754069
236048.02043912,3386979.34262054,45659,45194,22830,280.320325076189
236048.02043912,3386979.34262054,45659,45688,22845,94.8046417934391
236048.02043912,3386979.34262054,45659,45751,22878,59.2361520670595
234570.00365780,3386979.39986702,45662,45576,22831,72.3361588527104
234570.00365780,3386979.39986702,45662,45720,22860,63.4002999313808
234570.00365780,3386979.39986702,45662,45790,22895,104.107896304314
236057.48040793,3386984.65852128,45666,44734,22833,542.273417577811
236057.48040793,3386984.65852128,45666,45751,22879,58.2353293835378
236057.48040793,3386984.65852128,45666,45796,22899,70.0066674515665
235707.28953509,3386985.77536356,45667,45276,22834,270.924809061491
235707.28953509,3386985.77536356,45667,45684,22843,68.9660520119732
235707.28953509,3386985.77536356,45667,45688,22844,255.108430512134
239810.60174282,3386987.37865587,45670,45532,22835,119.892004555435
239810.60174282,3386987.37865587,45670,45581,22836,83.3486047460637
239810.60174282,3386987.37865587,45670,45782,22891,81.9635394386927
239810.60174282,3386987.37865587,45670,45808,22905,102.409924613118
218373.67151068,3386989.67809628,45673,45345,22837,202.186849267419
